track,h,search,queue,algo,domain,cov
ipc2011,cg1,eager,RANDOM,h,openstacks,12
ipc2011,cg1,eager,RANDOM,h,nomystery,7
ipc2011,cg1,eager,RANDOM,h,tidybot,18
ipc2011,cg1,eager,RANDOM,h,pegsol,20
ipc2011,cg1,eager,RANDOM,h,visitall,4
ipc2011,cg1,eager,RANDOM,h,transport,9
ipc2011,cg1,eager,RANDOM,h,elevators,9
ipc2011,cg1,eager,RANDOM,h,woodworking,2
ipc2011,cg1,eager,RANDOM,h,barman,0
ipc2011,cg1,eager,RANDOM,h,parcprinter,19
ipc2011,cg1,eager,RANDOM,h,parking,20
ipc2011,cg1,eager,RANDOM,h,floortile,0
ipc2011,cg1,eager,RANDOM,h,scanalyzer,20
ipc2011,cg1,eager,RANDOM,h,sokoban,16
ipc2011,cg1,eager,RANDOM,h,openstacks,12
ipc2014,cg1,eager,RANDOM,h,barman,0
ipc2014,cg1,eager,RANDOM,h,citycar,2
ipc2014,cg1,eager,RANDOM,h,parking,9
ipc2014,cg1,eager,RANDOM,h,childsnack,0
ipc2014,cg1,eager,RANDOM,h,floortile,0
ipc2014,cg1,eager,RANDOM,h,tetris,20
ipc2014,cg1,eager,RANDOM,h,cavediving,7
ipc2014,cg1,eager,RANDOM,h,transport,5
ipc2014,cg1,eager,RANDOM,h,thoughtful,5
ipc2014,cg1,eager,RANDOM,h,maintenance,17
ipc2014,cg1,eager,RANDOM,h,openstacks,0
ipc2014,cg1,eager,RANDOM,h,hiking,14
ipc2014,cg1,eager,RANDOM,h,visitall,0
ipc2014,cg1,eager,RANDOM,h,ged,0
ipc2011,cg1,eager,RANDOM,h,nomystery,7
ipc2011,cg1,eager,RANDOM,h,tidybot,17
ipc2011,cg1,eager,RANDOM,h,pegsol,20
ipc2011,cg1,eager,RANDOM,h,visitall,4
ipc2011,cg1,eager,RANDOM,h,transport,11
ipc2011,cg1,eager,RANDOM,h,elevators,9
ipc2011,cg1,eager,RANDOM,h,woodworking,1
ipc2011,cg1,eager,RANDOM,h,barman,0
ipc2011,cg1,eager,RANDOM,h,parcprinter,20
ipc2011,cg1,eager,RANDOM,h,parking,20
ipc2011,cg1,eager,RANDOM,h,floortile,0
ipc2011,cg1,eager,RANDOM,h,scanalyzer,20
ipc2011,cg1,eager,RANDOM,h,sokoban,16
ipc2011,cg1,eager,RANDOM,h,openstacks,12
ipc2011,ff1,eager,RANDOM,h,nomystery,6
ipc2011,ff1,eager,RANDOM,h,tidybot,16
ipc2011,ff1,eager,RANDOM,h,pegsol,20
ipc2011,ff1,eager,RANDOM,h,visitall,4
ipc2011,ff1,eager,RANDOM,h,transport,0
ipc2011,ff1,eager,RANDOM,h,elevators,17
ipc2011,ff1,eager,RANDOM,h,woodworking,2
ipc2011,ff1,eager,RANDOM,h,barman,8
ipc2011,ff1,eager,RANDOM,h,parcprinter,20
ipc2011,ff1,eager,RANDOM,h,parking,18
ipc2011,ff1,eager,RANDOM,h,floortile,4
ipc2011,ff1,eager,RANDOM,h,scanalyzer,16
ipc2011,ff1,eager,RANDOM,h,sokoban,18
ipc2011,ff1,eager,RANDOM,h,openstacks,20
ipc2014,cg1,eager,RANDOM,h,barman,0
ipc2014,cg1,eager,RANDOM,h,citycar,4
ipc2014,cg1,eager,RANDOM,h,parking,9
ipc2014,cg1,eager,RANDOM,h,childsnack,0
ipc2014,cg1,eager,RANDOM,h,floortile,0
ipc2014,cg1,eager,RANDOM,h,tetris,20
ipc2014,cg1,eager,RANDOM,h,cavediving,7
ipc2014,cg1,eager,RANDOM,h,transport,5
ipc2014,cg1,eager,RANDOM,h,thoughtful,5
ipc2014,cg1,eager,RANDOM,h,maintenance,16
ipc2014,cg1,eager,RANDOM,h,openstacks,0
ipc2014,cg1,eager,RANDOM,h,hiking,17
ipc2014,cg1,eager,RANDOM,h,visitall,0
ipc2014,cg1,eager,RANDOM,h,ged,0
ipc2014,ff1,eager,RANDOM,h,barman,0
ipc2014,ff1,eager,RANDOM,h,citycar,0
ipc2014,ff1,eager,RANDOM,h,parking,3
ipc2014,ff1,eager,RANDOM,h,childsnack,0
ipc2014,ff1,eager,RANDOM,h,floortile,2
ipc2014,ff1,eager,RANDOM,h,tetris,8
ipc2014,ff1,eager,RANDOM,h,cavediving,7
ipc2014,ff1,eager,RANDOM,h,transport,0
ipc2014,ff1,eager,RANDOM,h,thoughtful,10
ipc2014,ff1,eager,RANDOM,h,maintenance,7
ipc2014,ff1,eager,RANDOM,h,openstacks,13
ipc2014,ff1,eager,RANDOM,h,hiking,16
ipc2014,ff1,eager,RANDOM,h,visitall,0
ipc2014,ff1,eager,RANDOM,h,ged,20
ipc2011,cg1,eager,RANDOM,h,nomystery,7
ipc2011,cg1,eager,RANDOM,h,tidybot,17
ipc2011,cg1,eager,RANDOM,h,pegsol,20
ipc2011,cg1,eager,RANDOM,h,visitall,4
ipc2011,cg1,eager,RANDOM,h,transport,9
ipc2011,cg1,eager,RANDOM,h,elevators,8
ipc2011,cg1,eager,RANDOM,h,woodworking,2
ipc2011,cg1,eager,RANDOM,h,barman,0
ipc2011,cg1,eager,RANDOM,h,parcprinter,20
ipc2011,cg1,eager,RANDOM,h,parking,20
ipc2011,cg1,eager,RANDOM,h,floortile,0
ipc2011,cg1,eager,RANDOM,h,scanalyzer,20
ipc2011,cg1,eager,RANDOM,h,sokoban,16
ipc2011,cg1,eager,RANDOM,h,openstacks,12
ipc2011,ff1,eager,LIFO,h,nomystery,6
ipc2011,ff1,eager,LIFO,h,tidybot,16
ipc2011,ff1,eager,LIFO,h,pegsol,20
ipc2011,ff1,eager,LIFO,h,visitall,5
ipc2011,ff1,eager,LIFO,h,transport,0
ipc2011,ff1,eager,LIFO,h,elevators,10
ipc2011,ff1,eager,LIFO,h,woodworking,2
ipc2011,ff1,eager,LIFO,h,barman,1
ipc2011,ff1,eager,LIFO,h,parcprinter,20
ipc2011,ff1,eager,LIFO,h,parking,20
ipc2011,ff1,eager,LIFO,h,floortile,5
ipc2011,ff1,eager,LIFO,h,scanalyzer,17
ipc2011,ff1,eager,LIFO,h,sokoban,19
ipc2011,ff1,eager,LIFO,h,openstacks,19
ipc2011,cg1,eager,LIFO,h,nomystery,7
ipc2011,cg1,eager,LIFO,h,tidybot,14
ipc2011,cg1,eager,LIFO,h,pegsol,20
ipc2011,cg1,eager,LIFO,h,visitall,4
ipc2011,cg1,eager,LIFO,h,transport,13
ipc2011,cg1,eager,LIFO,h,elevators,8
ipc2011,cg1,eager,LIFO,h,woodworking,1
ipc2011,cg1,eager,LIFO,h,barman,0
ipc2011,cg1,eager,LIFO,h,parcprinter,20
ipc2011,cg1,eager,LIFO,h,parking,15
ipc2011,cg1,eager,LIFO,h,floortile,0
ipc2011,cg1,eager,LIFO,h,scanalyzer,20
ipc2011,cg1,eager,LIFO,h,sokoban,15
ipc2011,cg1,eager,LIFO,h,openstacks,13
ipc2014,ff1,eager,LIFO,h,barman,0
ipc2014,ff1,eager,LIFO,h,citycar,0
ipc2014,ff1,eager,LIFO,h,parking,12
ipc2014,ff1,eager,LIFO,h,childsnack,0
ipc2014,ff1,eager,LIFO,h,floortile,2
ipc2014,ff1,eager,LIFO,h,tetris,4
ipc2014,ff1,eager,LIFO,h,cavediving,7
ipc2014,ff1,eager,LIFO,h,transport,0
ipc2014,ff1,eager,LIFO,h,thoughtful,11
ipc2014,ff1,eager,LIFO,h,maintenance,12
ipc2014,ff1,eager,LIFO,h,openstacks,15
ipc2014,ff1,eager,LIFO,h,hiking,17
ipc2014,ff1,eager,LIFO,h,visitall,0
ipc2014,ff1,eager,LIFO,h,ged,19
ipc2011,ff1,eager,LIFO,h,nomystery,6
ipc2011,ff1,eager,LIFO,h,tidybot,16
ipc2011,ff1,eager,LIFO,h,pegsol,20
ipc2011,ff1,eager,LIFO,h,visitall,5
ipc2011,ff1,eager,LIFO,h,transport,0
ipc2011,ff1,eager,LIFO,h,elevators,10
ipc2011,ff1,eager,LIFO,h,woodworking,2
ipc2011,ff1,eager,LIFO,h,barman,0
ipc2011,ff1,eager,LIFO,h,parcprinter,20
ipc2011,ff1,eager,LIFO,h,parking,20
ipc2011,ff1,eager,LIFO,h,floortile,5
ipc2011,ff1,eager,LIFO,h,scanalyzer,17
ipc2011,ff1,eager,LIFO,h,sokoban,19
ipc2011,ff1,eager,LIFO,h,openstacks,19
ipc2014,ff1,eager,LIFO,h,barman,0
ipc2014,ff1,eager,LIFO,h,citycar,0
ipc2014,ff1,eager,LIFO,h,parking,12
ipc2014,ff1,eager,LIFO,h,childsnack,0
ipc2014,ff1,eager,LIFO,h,floortile,2
ipc2014,ff1,eager,LIFO,h,tetris,4
ipc2014,ff1,eager,LIFO,h,cavediving,7
ipc2014,ff1,eager,LIFO,h,transport,0
ipc2014,ff1,eager,LIFO,h,thoughtful,11
ipc2014,ff1,eager,LIFO,h,maintenance,12
ipc2014,ff1,eager,LIFO,h,openstacks,14
ipc2014,ff1,eager,LIFO,h,hiking,17
ipc2014,ff1,eager,LIFO,h,visitall,0
ipc2014,ff1,eager,LIFO,h,ged,19
ipc2014,cg1,eager,LIFO,h,barman,0
ipc2014,cg1,eager,LIFO,h,citycar,0
ipc2014,cg1,eager,LIFO,h,parking,2
ipc2014,cg1,eager,LIFO,h,childsnack,2
ipc2014,cg1,eager,LIFO,h,floortile,0
ipc2014,cg1,eager,LIFO,h,tetris,14
ipc2014,cg1,eager,LIFO,h,cavediving,7
ipc2014,cg1,eager,LIFO,h,transport,5
ipc2014,cg1,eager,LIFO,h,thoughtful,5
ipc2014,cg1,eager,LIFO,h,maintenance,16
ipc2014,cg1,eager,LIFO,h,openstacks,2
ipc2014,cg1,eager,LIFO,h,hiking,16
ipc2014,cg1,eager,LIFO,h,visitall,0
ipc2014,cg1,eager,LIFO,h,ged,0
ipc2011,ff1,eager,LIFO,h,nomystery,6
ipc2011,ff1,eager,LIFO,h,tidybot,16
ipc2011,ff1,eager,LIFO,h,pegsol,20
ipc2011,ff1,eager,LIFO,h,visitall,5
ipc2011,ff1,eager,LIFO,h,transport,0
ipc2011,ff1,eager,LIFO,h,elevators,10
ipc2011,ff1,eager,LIFO,h,woodworking,2
ipc2011,ff1,eager,LIFO,h,barman,1
ipc2011,ff1,eager,LIFO,h,parcprinter,20
ipc2011,ff1,eager,LIFO,h,parking,20
ipc2011,ff1,eager,LIFO,h,floortile,5
ipc2011,ff1,eager,LIFO,h,scanalyzer,17
ipc2011,ff1,eager,LIFO,h,sokoban,19
ipc2011,ff1,eager,LIFO,h,openstacks,19
ipc2014,cg1,eager,LIFO,h,barman,0
ipc2014,cg1,eager,LIFO,h,citycar,0
ipc2014,cg1,eager,LIFO,h,parking,2
ipc2014,cg1,eager,LIFO,h,childsnack,2
ipc2014,cg1,eager,LIFO,h,floortile,0
ipc2014,cg1,eager,LIFO,h,tetris,14
ipc2014,cg1,eager,LIFO,h,cavediving,7
ipc2014,cg1,eager,LIFO,h,transport,6
ipc2014,cg1,eager,LIFO,h,thoughtful,5
ipc2014,cg1,eager,LIFO,h,maintenance,16
ipc2014,cg1,eager,LIFO,h,openstacks,3
ipc2014,cg1,eager,LIFO,h,hiking,16
ipc2014,cg1,eager,LIFO,h,visitall,0
ipc2014,cg1,eager,LIFO,h,ged,0
ipc2014,ff1,eager,LIFO,h,barman,0
ipc2014,ff1,eager,LIFO,h,citycar,0
ipc2014,ff1,eager,LIFO,h,parking,13
ipc2014,ff1,eager,LIFO,h,childsnack,0
ipc2014,ff1,eager,LIFO,h,floortile,2
ipc2014,ff1,eager,LIFO,h,tetris,4
ipc2014,ff1,eager,LIFO,h,cavediving,7
ipc2014,ff1,eager,LIFO,h,transport,0
ipc2014,ff1,eager,LIFO,h,thoughtful,11
ipc2014,ff1,eager,LIFO,h,maintenance,12
ipc2014,ff1,eager,LIFO,h,openstacks,14
ipc2014,ff1,eager,LIFO,h,hiking,17
ipc2014,ff1,eager,LIFO,h,visitall,0
ipc2014,ff1,eager,LIFO,h,ged,19
ipc2011,cg1,eager,LIFO,h,nomystery,7
ipc2011,cg1,eager,LIFO,h,tidybot,14
ipc2011,cg1,eager,LIFO,h,pegsol,20
ipc2011,cg1,eager,LIFO,h,visitall,4
ipc2011,cg1,eager,LIFO,h,transport,13
ipc2011,cg1,eager,LIFO,h,elevators,8
ipc2011,cg1,eager,LIFO,h,woodworking,1
ipc2011,cg1,eager,LIFO,h,barman,0
ipc2011,cg1,eager,LIFO,h,parcprinter,20
ipc2011,cg1,eager,LIFO,h,parking,15
ipc2011,cg1,eager,LIFO,h,floortile,0
ipc2011,cg1,eager,LIFO,h,scanalyzer,20
ipc2011,cg1,eager,LIFO,h,sokoban,15
ipc2011,cg1,eager,LIFO,h,openstacks,14
ipc2011,cg1,eager,LIFO,h,nomystery,7
ipc2011,cg1,eager,LIFO,h,tidybot,14
ipc2011,cg1,eager,LIFO,h,pegsol,20
ipc2011,cg1,eager,LIFO,h,visitall,4
ipc2011,cg1,eager,LIFO,h,transport,13
ipc2011,cg1,eager,LIFO,h,elevators,8
ipc2011,cg1,eager,LIFO,h,woodworking,1
ipc2011,cg1,eager,LIFO,h,barman,0
ipc2011,cg1,eager,LIFO,h,parcprinter,20
ipc2011,cg1,eager,LIFO,h,parking,15
ipc2011,cg1,eager,LIFO,h,floortile,0
ipc2011,cg1,eager,LIFO,h,scanalyzer,20
ipc2011,cg1,eager,LIFO,h,sokoban,15
ipc2011,cg1,eager,LIFO,h,openstacks,14
ipc2014,cg1,eager,LIFO,h,barman,0
ipc2014,cg1,eager,LIFO,h,citycar,0
ipc2014,cg1,eager,LIFO,h,parking,2
ipc2014,cg1,eager,LIFO,h,childsnack,2
ipc2014,cg1,eager,LIFO,h,floortile,0
ipc2014,cg1,eager,LIFO,h,tetris,14
ipc2014,cg1,eager,LIFO,h,cavediving,7
ipc2014,cg1,eager,LIFO,h,transport,5
ipc2014,cg1,eager,LIFO,h,thoughtful,5
ipc2014,cg1,eager,LIFO,h,maintenance,16
ipc2014,cg1,eager,LIFO,h,openstacks,2
ipc2014,cg1,eager,LIFO,h,hiking,16
ipc2014,cg1,eager,LIFO,h,visitall,0
ipc2014,cg1,eager,LIFO,h,ged,0
ipc2011,cg1,eager,LIFO,h,nomystery,7
ipc2011,cg1,eager,LIFO,h,tidybot,14
ipc2011,cg1,eager,LIFO,h,pegsol,20
ipc2011,cg1,eager,LIFO,h,visitall,3
ipc2011,cg1,eager,LIFO,h,transport,13
ipc2011,cg1,eager,LIFO,h,elevators,8
ipc2011,cg1,eager,LIFO,h,woodworking,1
ipc2011,cg1,eager,LIFO,h,barman,0
ipc2011,cg1,eager,LIFO,h,parcprinter,20
ipc2011,cg1,eager,LIFO,h,parking,15
ipc2011,cg1,eager,LIFO,h,floortile,0
ipc2011,cg1,eager,LIFO,h,scanalyzer,20
ipc2011,cg1,eager,LIFO,h,sokoban,15
ipc2011,cg1,eager,LIFO,h,openstacks,14
ipc2011,ff1,eager,LIFO,h,nomystery,6
ipc2011,ff1,eager,LIFO,h,tidybot,16
ipc2011,ff1,eager,LIFO,h,pegsol,20
ipc2011,ff1,eager,LIFO,h,visitall,5
ipc2011,ff1,eager,LIFO,h,transport,0
ipc2011,ff1,eager,LIFO,h,elevators,10
ipc2011,ff1,eager,LIFO,h,woodworking,2
ipc2011,ff1,eager,LIFO,h,barman,1
ipc2011,ff1,eager,LIFO,h,parcprinter,20
ipc2011,ff1,eager,LIFO,h,parking,20
ipc2011,ff1,eager,LIFO,h,floortile,5
ipc2011,ff1,eager,LIFO,h,scanalyzer,17
ipc2011,ff1,eager,LIFO,h,sokoban,19
ipc2011,ff1,eager,LIFO,h,openstacks,19
ipc2014,cg1,eager,LIFO,h,barman,0
ipc2014,cg1,eager,LIFO,h,citycar,0
ipc2014,cg1,eager,LIFO,h,parking,2
ipc2014,cg1,eager,LIFO,h,childsnack,2
ipc2014,cg1,eager,LIFO,h,floortile,0
ipc2014,cg1,eager,LIFO,h,tetris,14
ipc2014,cg1,eager,LIFO,h,cavediving,7
ipc2014,cg1,eager,LIFO,h,transport,5
ipc2014,cg1,eager,LIFO,h,thoughtful,5
ipc2014,cg1,eager,LIFO,h,maintenance,16
ipc2014,cg1,eager,LIFO,h,openstacks,3
ipc2014,cg1,eager,LIFO,h,hiking,16
ipc2014,cg1,eager,LIFO,h,visitall,0
ipc2014,cg1,eager,LIFO,h,ged,0
ipc2014,ff1,eager,LIFO,h,barman,0
ipc2014,ff1,eager,LIFO,h,citycar,0
ipc2014,ff1,eager,LIFO,h,parking,12
ipc2014,ff1,eager,LIFO,h,childsnack,0
ipc2014,ff1,eager,LIFO,h,floortile,2
ipc2014,ff1,eager,LIFO,h,tetris,4
ipc2014,ff1,eager,LIFO,h,cavediving,7
ipc2014,ff1,eager,LIFO,h,transport,0
ipc2014,ff1,eager,LIFO,h,thoughtful,11
ipc2014,ff1,eager,LIFO,h,maintenance,12
ipc2014,ff1,eager,LIFO,h,openstacks,14
ipc2014,ff1,eager,LIFO,h,hiking,17
ipc2014,ff1,eager,LIFO,h,visitall,0
ipc2014,ff1,eager,LIFO,h,ged,19
ipc2014,ff1,eager,FIFO,hg,barman,1
ipc2014,ff1,eager,FIFO,hg,citycar,3
ipc2014,ff1,eager,FIFO,hg,parking,4
ipc2014,ff1,eager,FIFO,hg,childsnack,0
ipc2014,ff1,eager,FIFO,hg,floortile,2
ipc2014,ff1,eager,FIFO,hg,tetris,3
ipc2014,ff1,eager,FIFO,hg,cavediving,7
ipc2014,ff1,eager,FIFO,hg,transport,0
ipc2014,ff1,eager,FIFO,hg,thoughtful,10
ipc2014,ff1,eager,FIFO,hg,maintenance,9
ipc2014,ff1,eager,FIFO,hg,openstacks,1
ipc2014,ff1,eager,FIFO,hg,hiking,19
ipc2014,ff1,eager,FIFO,hg,visitall,0
ipc2014,ff1,eager,FIFO,hg,ged,13
ipc2011,ff1,eager,FIFO,hg,nomystery,9
ipc2011,ff1,eager,FIFO,hg,tidybot,16
ipc2011,ff1,eager,FIFO,hg,pegsol,20
ipc2011,ff1,eager,FIFO,hg,visitall,7
ipc2011,ff1,eager,FIFO,hg,transport,0
ipc2011,ff1,eager,FIFO,hg,elevators,17
ipc2011,ff1,eager,FIFO,hg,woodworking,7
ipc2011,ff1,eager,FIFO,hg,barman,9
ipc2011,ff1,eager,FIFO,hg,parcprinter,20
ipc2011,ff1,eager,FIFO,hg,parking,10
ipc2011,ff1,eager,FIFO,hg,floortile,6
ipc2011,ff1,eager,FIFO,hg,scanalyzer,18
ipc2011,ff1,eager,FIFO,hg,sokoban,17
ipc2011,ff1,eager,FIFO,hg,openstacks,13
ipc2011,ff1,eager,FIFO,hg,nomystery,9
ipc2011,ff1,eager,FIFO,hg,tidybot,17
ipc2011,ff1,eager,FIFO,hg,pegsol,20
ipc2011,ff1,eager,FIFO,hg,visitall,8
ipc2011,ff1,eager,FIFO,hg,transport,0
ipc2011,ff1,eager,FIFO,hg,elevators,18
ipc2011,ff1,eager,FIFO,hg,woodworking,8
ipc2011,ff1,eager,FIFO,hg,barman,9
ipc2011,ff1,eager,FIFO,hg,parcprinter,20
ipc2011,ff1,eager,FIFO,hg,parking,10
ipc2011,ff1,eager,FIFO,hg,floortile,9
ipc2011,ff1,eager,FIFO,hg,scanalyzer,19
ipc2011,ff1,eager,FIFO,hg,sokoban,18
ipc2011,ff1,eager,FIFO,hg,openstacks,13
ipc2014,cg1,eager,FIFO,hg,barman,0
ipc2014,cg1,eager,FIFO,hg,citycar,3
ipc2014,cg1,eager,FIFO,hg,parking,3
ipc2014,cg1,eager,FIFO,hg,childsnack,0
ipc2014,cg1,eager,FIFO,hg,floortile,2
ipc2014,cg1,eager,FIFO,hg,tetris,16
ipc2014,cg1,eager,FIFO,hg,cavediving,7
ipc2014,cg1,eager,FIFO,hg,transport,5
ipc2014,cg1,eager,FIFO,hg,thoughtful,5
ipc2014,cg1,eager,FIFO,hg,maintenance,15
ipc2014,cg1,eager,FIFO,hg,openstacks,0
ipc2014,cg1,eager,FIFO,hg,hiking,17
ipc2014,cg1,eager,FIFO,hg,visitall,0
ipc2014,cg1,eager,FIFO,hg,ged,1
ipc2014,cg1,eager,FIFO,hg,barman,0
ipc2014,cg1,eager,FIFO,hg,citycar,5
ipc2014,cg1,eager,FIFO,hg,parking,4
ipc2014,cg1,eager,FIFO,hg,childsnack,0
ipc2014,cg1,eager,FIFO,hg,floortile,2
ipc2014,cg1,eager,FIFO,hg,tetris,13
ipc2014,cg1,eager,FIFO,hg,cavediving,7
ipc2014,cg1,eager,FIFO,hg,transport,5
ipc2014,cg1,eager,FIFO,hg,thoughtful,5
ipc2014,cg1,eager,FIFO,hg,maintenance,16
ipc2014,cg1,eager,FIFO,hg,openstacks,0
ipc2014,cg1,eager,FIFO,hg,hiking,17
ipc2014,cg1,eager,FIFO,hg,visitall,0
ipc2014,cg1,eager,FIFO,hg,ged,0
ipc2011,cg1,eager,FIFO,hg,nomystery,7
ipc2011,cg1,eager,FIFO,hg,tidybot,13
ipc2011,cg1,eager,FIFO,hg,pegsol,20
ipc2011,cg1,eager,FIFO,hg,visitall,9
ipc2011,cg1,eager,FIFO,hg,transport,10
ipc2011,cg1,eager,FIFO,hg,elevators,8
ipc2011,cg1,eager,FIFO,hg,woodworking,9
ipc2011,cg1,eager,FIFO,hg,barman,0
ipc2011,cg1,eager,FIFO,hg,parcprinter,17
ipc2011,cg1,eager,FIFO,hg,parking,18
ipc2011,cg1,eager,FIFO,hg,floortile,2
ipc2011,cg1,eager,FIFO,hg,scanalyzer,20
ipc2011,cg1,eager,FIFO,hg,sokoban,16
ipc2011,cg1,eager,FIFO,hg,openstacks,11
ipc2014,ff1,eager,FIFO,hg,barman,0
ipc2014,ff1,eager,FIFO,hg,citycar,4
ipc2014,ff1,eager,FIFO,hg,parking,1
ipc2014,ff1,eager,FIFO,hg,childsnack,0
ipc2014,ff1,eager,FIFO,hg,floortile,2
ipc2014,ff1,eager,FIFO,hg,tetris,4
ipc2014,ff1,eager,FIFO,hg,cavediving,7
ipc2014,ff1,eager,FIFO,hg,transport,0
ipc2014,ff1,eager,FIFO,hg,thoughtful,11
ipc2014,ff1,eager,FIFO,hg,maintenance,11
ipc2014,ff1,eager,FIFO,hg,openstacks,1
ipc2014,ff1,eager,FIFO,hg,hiking,20
ipc2014,ff1,eager,FIFO,hg,visitall,0
ipc2014,ff1,eager,FIFO,hg,ged,11
ipc2011,cg1,eager,FIFO,hg,nomystery,8
ipc2011,cg1,eager,FIFO,hg,tidybot,15
ipc2011,cg1,eager,FIFO,hg,pegsol,20
ipc2011,cg1,eager,FIFO,hg,visitall,9
ipc2011,cg1,eager,FIFO,hg,transport,11
ipc2011,cg1,eager,FIFO,hg,elevators,9
ipc2011,cg1,eager,FIFO,hg,woodworking,8
ipc2011,cg1,eager,FIFO,hg,barman,0
ipc2011,cg1,eager,FIFO,hg,parcprinter,15
ipc2011,cg1,eager,FIFO,hg,parking,14
ipc2011,cg1,eager,FIFO,hg,floortile,2
ipc2011,cg1,eager,FIFO,hg,scanalyzer,20
ipc2011,cg1,eager,FIFO,hg,sokoban,16
ipc2011,cg1,eager,FIFO,hg,openstacks,11
ipc2011,ff1,eager,FIFO,hg,nomystery,9
ipc2011,ff1,eager,FIFO,hg,tidybot,16
ipc2011,ff1,eager,FIFO,hg,pegsol,20
ipc2011,ff1,eager,FIFO,hg,visitall,8
ipc2011,ff1,eager,FIFO,hg,transport,0
ipc2011,ff1,eager,FIFO,hg,elevators,16
ipc2011,ff1,eager,FIFO,hg,woodworking,7
ipc2011,ff1,eager,FIFO,hg,barman,9
ipc2011,ff1,eager,FIFO,hg,parcprinter,20
ipc2011,ff1,eager,FIFO,hg,parking,8
ipc2011,ff1,eager,FIFO,hg,floortile,9
ipc2011,ff1,eager,FIFO,hg,scanalyzer,20
ipc2011,ff1,eager,FIFO,hg,sokoban,17
ipc2011,ff1,eager,FIFO,hg,openstacks,13
ipc2014,ff1,eager,FIFO,hg,barman,0
ipc2014,ff1,eager,FIFO,hg,citycar,5
ipc2014,ff1,eager,FIFO,hg,parking,0
ipc2014,ff1,eager,FIFO,hg,childsnack,0
ipc2014,ff1,eager,FIFO,hg,floortile,2
ipc2014,ff1,eager,FIFO,hg,tetris,3
ipc2014,ff1,eager,FIFO,hg,cavediving,7
ipc2014,ff1,eager,FIFO,hg,transport,0
ipc2014,ff1,eager,FIFO,hg,thoughtful,10
ipc2014,ff1,eager,FIFO,hg,maintenance,11
ipc2014,ff1,eager,FIFO,hg,openstacks,1
ipc2014,ff1,eager,FIFO,hg,hiking,20
ipc2014,ff1,eager,FIFO,hg,visitall,0
ipc2014,ff1,eager,FIFO,hg,ged,11
ipc2014,cg1,eager,FIFO,hg,barman,0
ipc2014,cg1,eager,FIFO,hg,citycar,2
ipc2014,cg1,eager,FIFO,hg,parking,3
ipc2014,cg1,eager,FIFO,hg,childsnack,0
ipc2014,cg1,eager,FIFO,hg,floortile,2
ipc2014,cg1,eager,FIFO,hg,tetris,14
ipc2014,cg1,eager,FIFO,hg,cavediving,7
ipc2014,cg1,eager,FIFO,hg,transport,4
ipc2014,cg1,eager,FIFO,hg,thoughtful,5
ipc2014,cg1,eager,FIFO,hg,maintenance,16
ipc2014,cg1,eager,FIFO,hg,openstacks,0
ipc2014,cg1,eager,FIFO,hg,hiking,18
ipc2014,cg1,eager,FIFO,hg,visitall,0
ipc2014,cg1,eager,FIFO,hg,ged,0
ipc2014,cg1,eager,FIFO,hg,barman,0
ipc2014,cg1,eager,FIFO,hg,citycar,2
ipc2014,cg1,eager,FIFO,hg,parking,3
ipc2014,cg1,eager,FIFO,hg,childsnack,0
ipc2014,cg1,eager,FIFO,hg,floortile,1
ipc2014,cg1,eager,FIFO,hg,tetris,14
ipc2014,cg1,eager,FIFO,hg,cavediving,7
ipc2014,cg1,eager,FIFO,hg,transport,5
ipc2014,cg1,eager,FIFO,hg,thoughtful,5
ipc2014,cg1,eager,FIFO,hg,maintenance,14
ipc2014,cg1,eager,FIFO,hg,openstacks,0
ipc2014,cg1,eager,FIFO,hg,hiking,20
ipc2014,cg1,eager,FIFO,hg,visitall,0
ipc2014,cg1,eager,FIFO,hg,ged,0
ipc2011,cg1,eager,FIFO,hg,nomystery,9
ipc2011,cg1,eager,FIFO,hg,tidybot,14
ipc2011,cg1,eager,FIFO,hg,pegsol,20
ipc2011,cg1,eager,FIFO,hg,visitall,9
ipc2011,cg1,eager,FIFO,hg,transport,10
ipc2011,cg1,eager,FIFO,hg,elevators,9
ipc2011,cg1,eager,FIFO,hg,woodworking,8
ipc2011,cg1,eager,FIFO,hg,barman,0
ipc2011,cg1,eager,FIFO,hg,parcprinter,18
ipc2011,cg1,eager,FIFO,hg,parking,15
ipc2011,cg1,eager,FIFO,hg,floortile,2
ipc2011,cg1,eager,FIFO,hg,scanalyzer,20
ipc2011,cg1,eager,FIFO,hg,sokoban,17
ipc2011,cg1,eager,FIFO,hg,openstacks,10
ipc2014,ff1,eager,FIFO,hg,barman,0
ipc2014,ff1,eager,FIFO,hg,citycar,3
ipc2014,ff1,eager,FIFO,hg,parking,0
ipc2014,ff1,eager,FIFO,hg,childsnack,0
ipc2014,ff1,eager,FIFO,hg,floortile,2
ipc2014,ff1,eager,FIFO,hg,tetris,4
ipc2014,ff1,eager,FIFO,hg,cavediving,7
ipc2014,ff1,eager,FIFO,hg,transport,0
ipc2014,ff1,eager,FIFO,hg,thoughtful,11
ipc2014,ff1,eager,FIFO,hg,maintenance,11
ipc2014,ff1,eager,FIFO,hg,openstacks,0
ipc2014,ff1,eager,FIFO,hg,hiking,18
ipc2014,ff1,eager,FIFO,hg,visitall,0
ipc2014,ff1,eager,FIFO,hg,ged,11
